release_id,benchmark_slug,group,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,coder,flagged_for_review,notes,organization,model_name,release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,benchmark_name,benchmark_release_date,reverse_gap
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,frontiermath_tier_4,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,,,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,,Gemini 3 Flash,26,0.1458333333333333,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,gpqa_diamond,eligible,E,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,Gemini 3 Flash,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Flash-Model-Card.pdf,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,Google DeepMind | Gemini 3 Flash | 2025-12-17,Gemini 3 Flash,26,0.928030303030303,GPQA diamond,2023-11-20,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,otis_mock_aime_2024_2025,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,,,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,,Gemini 3 Flash,26,0.9555555555555556,OTIS Mock AIME 2024-2025,2024-12-19,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,scicode,eligible,G,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,,,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,,Gemini 3 Flash,26,0.53125,scicode,2024-07-18,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,simplebench,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,,,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,,Gemini 3 Flash,26,0.767,SimpleBench,2024-10-31,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,simpleqa_verified,eligible,E,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,Gemini 3 Flash,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Flash-Model-Card.pdf,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,Google DeepMind | Gemini 3 Flash | 2025-12-17,Gemini 3 Flash,26,0.684,SimpleQA Verified,2025-09-09,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,swe_bench_verified,eligible,E,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,Gemini 3 Flash,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Flash-Model-Card.pdf,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,Google DeepMind | Gemini 3 Flash | 2025-12-17,Gemini 3 Flash,26,0.7933884297520661,SWE-Bench verified,2024-08-13,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,vending_bench_2,eligible,E,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,Gemini 3 Flash,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Flash-Model-Card.pdf,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,Google DeepMind | Gemini 3 Flash | 2025-12-17,Gemini 3 Flash,26,5396.418333333334,vending_bench_2,2025-11-18,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,webdev_arena,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,,,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,,Gemini 3 Flash,26,1506.38,webdev_arena,2024-12-10,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.5 Flash | 2026-05-19,weirdml,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-5-Flash-Model-Card.pdf,2026-05-19,,,,kevin,,,Google,Gemini 3.5 Flash,2026-05-19,Google DeepMind / Gemini Flash,9,,Gemini 3 Flash,26,0.6264000000000001,WeirdML,2025-01-16,+blueprint_bench_2|+charxiv_reasoning|+finance_agent_v2|+gdpval_aa|+hle|+mcp_atlas|+mmmu_pro|+mrcr_v2|+os_world_verified|+swe_bench_pro|+terminal_bench_2_1|+toolathlon
Google DeepMind | Gemini 3.1 Flash-Lite | 2026-03-03,ale_bench,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-1-Flash-Lite-Model-Card.pdf,2026-03-03,,,,kevin,,,Google,Gemini 3.1 Flash-Lite,2026-03-03,Google DeepMind / Gemini Flash Lite,4,,Gemini 2.5 Flash-Lite,13,797.73,ale_bench,2025-06-10,+charxiv_reasoning|+facts|+livecodebench|+mmmlu|+mmmu_pro|+mrcr_v2|+simpleqa_verified|+video_mmmu
Google DeepMind | Gemini 3.1 Flash-Lite | 2026-03-03,apex_agents,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-1-Flash-Lite-Model-Card.pdf,2026-03-03,,,,kevin,,,Google,Gemini 3.1 Flash-Lite,2026-03-03,Google DeepMind / Gemini Flash Lite,4,,Gemini 2.5 Flash-Lite,13,0.13,APEX-Agents,2026-01-20,+charxiv_reasoning|+facts|+livecodebench|+mmmlu|+mmmu_pro|+mrcr_v2|+simpleqa_verified|+video_mmmu
Google DeepMind | Gemini 3.1 Flash-Lite | 2026-03-03,chess_puzzles,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-1-Flash-Lite-Model-Card.pdf,2026-03-03,,,,kevin,,,Google,Gemini 3.1 Flash-Lite,2026-03-03,Google DeepMind / Gemini Flash Lite,4,,Gemini 2.5 Flash-Lite,13,0.25,Chess Puzzles,2025-12-10,+charxiv_reasoning|+facts|+livecodebench|+mmmlu|+mmmu_pro|+mrcr_v2|+simpleqa_verified|+video_mmmu
Google DeepMind | Gemini 3.1 Flash-Lite | 2026-03-03,critpt,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-1-Flash-Lite-Model-Card.pdf,2026-03-03,,,,kevin,,,Google,Gemini 3.1 Flash-Lite,2026-03-03,Google DeepMind / Gemini Flash Lite,4,,Gemini 2.5 Flash-Lite,13,0.0114285714285714,CritPt,2025-09-30,+charxiv_reasoning|+facts|+livecodebench|+mmmlu|+mmmu_pro|+mrcr_v2|+simpleqa_verified|+video_mmmu
Google DeepMind | Gemini 3.1 Flash-Lite | 2026-03-03,deepresearchbench,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-1-Flash-Lite-Model-Card.pdf,2026-03-03,,,,kevin,,,Google,Gemini 3.1 Flash-Lite,2026-03-03,Google DeepMind / Gemini Flash Lite,4,,Gemini 2.5 Flash-Lite,13,0.3639498038812288,DeepResearch Bench,2025-06-13,+charxiv_reasoning|+facts|+livecodebench|+mmmlu|+mmmu_pro|+mrcr_v2|+simpleqa_verified|+video_mmmu
Google DeepMind | Gemini 3.1 Flash-Lite | 2026-03-03,enigma_eval,eligible,H,0,,1.0,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-1-Flash-Lite-Model-Card.pdf,2026-03-03,,,,kevin,,,Google,Gemini 3.1 Flash-Lite,2026-03-03,Google DeepMind / Gemini Flash Lite,4,,Gemini 2.5 Flash-Lite,13,0.0304,enigma_eval,2025-02-13,+charxiv_reasoning|+facts|+livecodebench|+mmmlu|+mmmu_pro|+mrcr_v2|+simpleqa_verified|+video_mmmu
